135	1	18	2	3	4	4	2	1	2	1	1	1	1
136	1	18	1	2	2	1	1	1	1	1	1	1	1
165	1	18	1	1	1	2	1	1	1	1	1	3	1
171	1	18	6	3	4	4	3	2	5	3	4	2	4
180	1	18	4	1	1	1	1	1	4	1	1	1	1
181	1	18	3	1	1	2	1	1	1	2	2	2	4
212	0	18	1	1	1	1	1	1	1	1	1	1	1
214	1	18	4	2	2	4	3	1	2	4	3	4	5
232	1	18	5	2	2	1	1	1	1	1	1	1	1
248	1	18	6	3	1	1	1	2	4	4	3	1	3
250	1	18	5	2	2	2	4	4	4	3	4	3	3
251	1	18	5	2	2	2	3	1	4	1	3	1	2
258	1	18	5	3	2	4	2	1	1	1	2	1	1
270	1	18	6	2	1	1	1	1	2	1	1	1	1
295	1	18	5	3	2	1	2	1	1	1	1	1	2
301	1	18	2	1	1	1	3	1	2	1	1	1	1
364	1	18	3	3	2	2	1	1	1	1	1	1	1
365	0	18	2	2	2	2	1	1	1	1	1	2	1
399	1	18	2	1	2	3	3	1	3	3	4	3	2
406	1	18	7	2	1	2	1	1	3	2	4	2	4
412	1	18	1	2	2	1	4	2	3	2	2	4	3
419	1	18	6	1	3	2	2	1	3	2	4	2	3
422	1	18	1	1	3	2	2	1	2	2	2	2	2
455	1	18	4	2	4	1	1	5	1	1	1	1	1
472	1	18	5	2	2	1	1	1	1	1	1	1	1
481	1	18	6	2	1	1	5	5	5	4	5	5	4
498	1	18	2	2	2	3	1	1	1	1	1	1	1
562	1	18	4	2	4	2	2	2	4	2	2	3	3
593	1	18	6	3	3	2	3	1	5	2	3	3	4
594	1	18	7	5	4	2	3	3	2	4	2	3	4
597	0	18	5	1	2	2	3	1	2	2	2	1	1
682	1	18	5	2	4	2	1	1	3	1	1	1	1
795	0	18	4	1	1	1	2	1	1	1	4	1	1
811	0	18	3	2	2	2	2	1	2	2	3	2	2
813	1	18	2	1	4	1	1	1	1	1	1	1	1
845	1	18	5	2	2	2	2	2	3	2	2	2	2
871	1	18	5	3	3	-9	1	5	1	1	1	1	1
900	0	18	5	4	3	4	4	4	5	5	5	5	5
906	0	18	1	1	4	3	2	1	1	1	2	1	1
908	0	18	4	2	2	2	4	2	3	2	2	2	3
924	0	18	1	1	1	3	4	2	4	1	3	5	4
324	0	-9	2	2	1	1	4	3	3	4	4	3	3
554	0	-9	2	3	3	2	3	2	3	3	3	2	3
829	1	-9	-9	4	4	5	1	5	1	1	1	1	1
